id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230724-143733-6065-thin-sick,0.2,9.0,0.0199806950305845,0.011673946981955,0.0998630514854176,1690205853.608638,1690205922.017107,random
230724-143842-0828-idle-show,0.2,9.0,0.0002509325211607,2.948642517544002e-05,0.1256654790566511,1690205922.085949,1690205987.957811,random
230724-143948-1132-aged-book,0.2,9.0,0.0019232125763273,0.0009051014080568,0.1233289251100372,1690205988.116076,1690206057.654197,random
230724-144057-6819-keen-duty,0.2,9.0,0.0018837515678332,0.0008783079136128,0.12340183085169,1690206057.683483,1690206127.624082,random
230724-144207-6761-good-bell,0.2,9.0,0.0005080255695763,0.0001056882292207,0.1255444185189549,1690206127.677805,1690206197.831372,random
230724-144317-8994-that-mess,0.2,9.0,0.0091883945822548,0.0061705328766075,0.1099155215411538,1690206197.905365,1690206263.47156,random
230724-144423-5441-weak-disk,0.2,9.0,0.000407064484745,7.116581516004919e-05,0.1256097498883668,1690206263.546511,1690206328.735915,random
230724-144528-7938-tart-disk,0.2,9.0,0.0007911912991932,0.0002265281186391,0.1252429193310648,1690206328.79532,1690206393.644154,random
230724-144634-2811-dull-wake,0.2,9.0,0.2430968852546091,0.0424897356389222,0.0882154962657554,1690206394.282514,1690206458.999745,bayesian-optimization
230724-144740-3564-wiry-swim,0.2,9.0,0.2460232634894039,0.0427147873550872,0.0882146040834804,1690206460.377209,1690206528.843573,bayesian-optimization
230724-144850-4243-twin-chip,0.2,9.0,0.0006712182720251,0.0001715419821276,0.1253895883855302,1690206530.458454,1690206604.955315,bayesian-optimization
230724-145006-2616-weak-bill,0.2,9.0,0.1765542133111432,0.0368140853528152,0.0884754190713801,1690206606.27025,1690206677.634076,bayesian-optimization
230724-145119-1389-aged-name,0.2,9.0,0.2465911374181541,0.0427582548693147,0.0882145284107932,1690206679.141878,1690206745.834643,bayesian-optimization
230724-145227-2032-icky-news,0.2,9.0,0.244577576153176,0.0426038290391672,0.0882149395621929,1690206747.205803,1690206811.302004,bayesian-optimization
