id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end
230725-092851-4569-loud-unit,0.4,14.0,0.2,0.0197737894425498,0.0673822723589869,1690273731.457525,1690277485.588784
230725-103413-0526-torn-menu,0.5,11.0,0.2,0.0208894736117525,0.0641065641494815,1690277653.15246,1690280383.558264
230725-102326-0466-that-crew,0.5,6.0,0.2,0.0239780034652711,0.0578915358612721,1690277006.047359,1690278580.73479
230725-100235-3916-sick-bone,0.45,12.0,0.2,0.0203522485190001,0.0659304509691826,1690275755.39221,1690278555.118375
230725-091225-8952-weak-bear,0.35,4.5,0.2,0.035391905117963,0.0712395487093093,1690272745.896562,1690278420.811113
230725-091223-2303-cold-gene,0.35,3.5,0.2,0.0636218767970605,0.0915263559858534,1690272743.248041,1690278403.135949
230725-102100-4034-tame-soup,0.5,5.5,0.2,0.0278729646080437,0.0559572215446078,1690276860.667479,1690278532.204941
230725-101544-3415-wary-suit,0.5,5.25,0.2,0.0298859947025173,0.0577211573598014,1690276544.342063,1690278381.346308
230725-095653-8626-oily-meat,0.45,7.5,0.2,0.0137928481944854,0.0544342106188454,1690275413.863454,1690278079.536307
230725-095602-0049-live-dare,0.45,11.0,0.2,0.0187920851886023,0.0638712206927877,1690275362.005317,1690278096.836135
230725-095558-5086-lean-back,0.45,10.0,0.2,0.0169383791803269,0.058635501411494,1690275358.509108,1690278007.427332
230725-092858-2761-sore-suit,0.4,15.0,0.2,0.0234748299980853,0.0774848181101304,1690273738.276638,1690277982.534228
230725-085353-2547-zany-book,0.35,15.0,0.2,0.0187804337238083,0.0734710295095055,1690271633.255247,1690277835.314564
230725-100851-9064-busy-mall,0.5,2.5,0.2,0.1279968236533178,0.1351170701041988,1690276131.906867,1690277802.328184
230725-100722-4981-posh-code,0.5,3.5,0.2,0.0686886122389671,0.0929711769685562,1690276042.498959,1690277729.226274
230725-101020-6309-this-fill,0.5,5.0,0.2,0.0327447549425116,0.056779548735987,1690276220.631765,1690277708.877661
230725-100857-5633-rude-main,0.5,4.5,0.2,0.0395786827093657,0.0712797691243473,1690276137.563942,1690277639.024921
230725-105230-4988-fake-luck,0.6,6.25,0.2,0.0244263979430739,0.0570122502427619,1690278750.499416,1690280299.105424
230725-104555-8699-vast-hand,0.6,5.0,0.2,0.0356237628880787,0.0572840731852028,1690278355.870621,1690279901.566186
230725-104653-9860-flat-crew,0.6,5.25,0.2,0.0326353069263081,0.0592699342790964,1690278413.986798,1690279903.201134
230725-100634-4593-next-dirt,0.45,14.0,0.2,0.0235762532307772,0.0707471057409069,1690275994.459865,1690279740.829248
230725-103213-0311-same-tour,0.5,10.0,0.2,0.0191931268291134,0.0589092697123479,1690277533.031617,1690279697.173122
