id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230210-220905-5957-open-cake,0.5219753099167926,8.326399809359032,0.1980014204250681,0.0323227070649184,0.0673041731043719,1676066945.596618,1676074909.882111,bayesian-optimization
230210-212750-1132-wise-soft,0.1,12.01111276689487,1.0,0.1285087895353436,0.1342781070717151,1676064470.11668,1676072669.401068,bayesian-optimization
230210-212736-2474-icky-song,0.4583401949869733,8.442644509456521,0.1426865850752219,0.0281256149121821,0.0699473296255565,1676064456.248409,1676072586.465336,bayesian-optimization
230210-205349-4816-fake-safe,0.1644671137885359,7.49504285130699,0.0687728192612295,0.0440812065580953,0.0662281771404343,1676062429.482535,1676070186.64987,bayesian-optimization
230210-205349-7387-best-mine,0.1644734160931794,7.495039958019987,0.0687731788768239,0.0440793440027178,0.0662268298986742,1676062429.739666,1676070184.677905,bayesian-optimization
230210-203310-6435-dark-rise,0.1,9.055224618647596,0.3295341914918228,0.1298154792129404,0.1388627383269277,1676061190.647333,1676068985.95543,bayesian-optimization
230210-203242-1198-tiny-read,0.1,9.05522058277816,0.3295319708282359,0.1298155698510909,0.1388628783903175,1676061162.120606,1676068968.202979,bayesian-optimization
230210-194122-9337-sour-burn,0.1,7.199552857198847,1.0,0.1591548757762962,0.1643004506835824,1676058083.34772,1676068182.605691,bayesian-optimization
230210-194238-6771-slim-hand,0.1607749977062337,7.795032359049967,0.1766111180297078,0.0540980279512975,0.0718313692637342,1676058158.685456,1676068181.206022,bayesian-optimization
230210-201917-5837-oval-tear,0.1,12.006635173396218,1.0,0.1285764738932799,0.1343532544501117,1676060357.584792,1676068148.436324,bayesian-optimization
230210-201720-3097-lean-hurt,0.1,12.005335293705834,1.0,0.1285979957382298,0.1343770819135333,1676060240.310695,1676068014.959783,bayesian-optimization
230211-002426-0765-posh-risk,1.019337808369081,4.920538931645213,0.2496365300728278,0.0748536767713147,0.081595103534301,1676075066.07738,1676086256.149762,bayesian-optimization
230210-230520-7748-torn-bowl,0.1,15.0,1.0,0.1641107480491097,0.1723630116691523,1676070320.775809,1676078083.051286,bayesian-optimization
230210-230520-6797-tame-link,0.6334831496215915,7.918725534004396,0.1748782808635839,0.0351797270324636,0.0680354698837329,1676070320.680584,1676078081.091807,bayesian-optimization
