id,config.atom_sigma,config.soap_cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230629-051117-0681-sore-case,0.4,12.0,0.9883002141358932,0.2282363609589485,0.4118516763808427,1688011877.073376,1688018215.373442,bayesian-optimization
230629-045230-7705-bony-road,0.4,12.0,0.0068208196782461,0.1362392094450283,0.9703288029126018,1688010750.77156,1688014877.460599,random
230629-061103-5514-evil-tone,0.4,12.0,0.9938059034726646,0.2283774251586852,0.4116773746003521,1688015463.553617,1688017728.161299,bayesian-optimization
230629-055253-8729-vast-back,0.4,12.0,0.9791556379989936,0.2280009576095059,0.412144231159533,1688014373.882757,1688016370.687141,bayesian-optimization
230629-070204-9229-gray-idea,0.4,12.0,0.9340830775425204,0.226819774033779,0.4136440119066674,1688018524.936893,1688022220.506171,bayesian-optimization
230629-070638-8660-bony-will,0.4,12.0,0.9897211206042832,0.2282728143456787,0.411806561319855,1688018798.866939,1688021953.977569,bayesian-optimization
230629-061917-7410-high-fall,0.4,12.0,0.9892607208682266,0.228261006415612,0.4118211693927319,1688015957.74451,1688021578.643995,bayesian-optimization
230629-063904-1179-busy-boot,0.4,12.0,0.9960469230089564,0.2284347017139819,0.4116068185311656,1688017144.123333,1688019240.924252,bayesian-optimization
230629-051156-9597-evil-type,0.4,12.0,0.9618034612208471,0.2275504040155938,0.4127100510184281,1688011916.970815,1688019072.957917,bayesian-optimization
230629-051152-9869-twin-dirt,0.4,12.0,0.9722881665858888,0.2278232534438441,0.4123664752284123,1688011912.988042,1688018984.611691,bayesian-optimization
230629-051157-8922-dual-tune,0.4,12.0,0.9968656830106796,0.2284556074338305,0.4115810969105233,1688011917.897535,1688018838.911637,bayesian-optimization
230629-080636-1085-true-bowl,0.4,12.0,0.9794072595969632,0.2280074535739738,0.4121361298095186,1688022396.112707,1688027977.741828,bayesian-optimization
230629-071107-5371-that-skin,0.4,12.0,0.939099120865848,0.2269529976334889,0.4134722008652309,1688019067.543355,1688023404.207184,bayesian-optimization
230629-071145-4673-arid-nail,0.4,12.0,0.995434732100418,0.2284190632913373,0.4116260703283818,1688019105.468524,1688023468.399856,bayesian-optimization
230629-070729-4980-bony-film,0.4,12.0,0.9984549316626592,0.2284961553264305,0.4115312556522572,1688018849.505874,1688022546.304751,bayesian-optimization
230629-083922-5063-dual-foot,0.4,12.0,0.9933635765827228,0.2283661103882264,0.4116913274441086,1688024362.511259,1688027862.585681,bayesian-optimization
230629-083759-7907-rare-view,0.4,12.0,0.9856867329383382,0.2281692251805268,0.4119348965393472,1688024279.821189,1688027870.074515,bayesian-optimization
230629-072900-7486-mean-food,0.4,12.0,0.949948910413107,0.2272396169621668,0.4131048488985148,1688020140.759577,1688027140.764452,bayesian-optimization
230629-081646-4803-limp-cold,0.4,12.0,0.9745801271075736,0.2278826490707758,0.4122920589259916,1688023007.295741,1688026925.87121,bayesian-optimization
230629-072320-3468-weak-loss,0.4,12.0,0.9952825818212252,0.2284151756659141,0.4116308576618074,1688019800.352758,1688026727.547922,bayesian-optimization
230629-071925-0193-smug-fact,0.4,12.0,0.9803396019540324,0.2280315140701993,0.4121061370913479,1688019565.023626,1688026549.598372,bayesian-optimization
230629-071418-1572-half-vast,0.4,12.0,1.0,0.2285355368503435,0.4114829079098427,1688019258.158357,1688025870.64016,bayesian-optimization
230629-080442-1971-wavy-form,0.4,12.0,0.9903740865699168,0.2282895550771463,0.4117858597657743,1688022282.198033,1688025409.258655,bayesian-optimization
230629-081230-2486-gray-pass,0.4,12.0,0.9846448519271076,0.2281424296034265,0.4119681596739593,1688022750.249507,1688025343.995435,bayesian-optimization
230629-092952-0863-tidy-harm,0.4,12.0,0.9976798111713454,0.2284763841080416,0.4115555505236905,1688027392.091469,1688030626.688974,bayesian-optimization
230629-092934-0738-huge-team,0.4,12.0,0.9860926821328214,0.2281796607065066,0.4119219496168518,1688027374.074747,1688030324.887681,bayesian-optimization
230629-093533-1447-limp-push,0.4,12.0,0.9737835367722398,0.2278620156862341,0.4123178951083885,1688027733.146669,1688030281.616037,bayesian-optimization
230629-090604-7133-sick-save,0.4,12.0,0.991097099694201,0.2283080835172348,0.4117629599622649,1688025964.723152,1688029457.745597,bayesian-optimization
230629-091350-7065-dull-post,0.4,12.0,0.9997813123420976,0.2285299651643608,0.4114897445538337,1688026430.720549,1688029413.67615,bayesian-optimization
230629-090625-6774-fine-sink,0.4,12.0,0.9695632930079744,0.2277525231176715,0.4124552678201894,1688025985.710112,1688028908.794883,bayesian-optimization
